a,replicate,gen,overall_d_count, overall_d_rate, windowed_d_count, windowed_dd_count, windowed_dwt_count, windowed_drive_rate
0.0748,2,57,2699,0.0537842,32,11,10,0.470588
0.0748,2,58,2616,0.051946,31,10,11,0.62
0.0748,2,59,2598,0.0512062,44,13,18,0.511628
0.0748,2,60,2647,0.0515402,46,17,12,0.638889
0.0748,2,61,2516,0.0498455,44,6,32,0.458333
0.0748,2,62,2639,0.0523134,28,8,12,0.4
0.0748,2,63,2627,0.0522848,52,17,18,0.481481
0.0748,2,64,2611,0.0525521,35,8,19,0.514706
0.0748,2,65,2409,0.0483968,40,11,18,0.526316
0.0748,2,66,2372,0.0478805,53,17,19,0.519608
0.0748,2,67,2377,0.0472133,40,9,22,0.425532
0.0748,2,68,2421,0.0484394,25,6,13,0.347222
0.0748,2,69,2368,0.0467984,52,13,26,0.481481
0.0748,2,70,2212,0.0436292,44,10,24,0.488889
0.0748,2,71,2124,0.0416732,16,2,12,0.216216
0.0748,2,72,1987,0.0393154,24,3,18,0.352941
0.0748,2,73,2010,0.0398667,49,8,33,0.510417
0.0748,2,74,1805,0.0357369,21,4,13,0.328125
0.0748,2,75,1682,0.0332964,37,6,25,0.23125
0.0748,2,76,1506,0.029957,27,2,23,0.28125
0.0748,2,77,1369,0.0273811,31,6,19,0.276786
0.0748,2,78,1297,0.0255839,9,0,9,0.115385
0.0748,2,79,1141,0.0223498,19,2,15,0.182692
0.0748,2,80,963,0.0191482,12,0,12,0.113208
0.0748,2,81,855,0.016848,17,3,11,0.2125
0.0748,2,82,777,0.0153509,10,0,10,0.147059
0.0748,2,83,690,0.0136693,12,0,12,0.117647
0.0748,2,84,615,0.012008,5,0,5,0.0806452
0.0748,2,85,535,0.0104648,8,0,8,0.0666667
0.0748,2,86,433,0.00842642,2,0,2,0.0175439
0.0748,2,87,334,0.00656834,8,0,8,0.137931
0.0748,2,88,290,0.00566163,2,0,2,0.0192308
0.0748,2,89,233,0.00456719,0,0,0,0.0
0.0748,2,90,198,0.003874,0,0,0,0.0
0.0748,2,91,202,0.00397247,1,0,1,0.00833333
0.0748,2,92,198,0.00386704,2,0,2,0.0185185
0.0748,2,93,178,0.0033888,0,0,0,0.0
0.0748,2,94,137,0.00260684,1,0,1,0.00892857
0.0748,2,95,106,0.00202933,0,0,0,0.0
0.0748,2,96,88,0.00168932,1,0,1,0.00746269
0.0748,2,97,72,0.00138249,0,0,0,0.0
0.0748,2,98,82,0.00158755,0,0,0,0.0
0.0748,2,99,68,0.00131442,1,0,1,0.00925926
0.0748,2,100,55,0.00105449,0,0,0,0.0
0.0748,3,0,3796,0.0735089,98,49,0,1.0
0.0748,3,1,3845,0.0743714,98,49,0,0.942308
0.0748,3,2,3976,0.077114,47,23,1,0.979167
0.0748,3,3,4034,0.0780633,144,65,14,0.911392
0.0748,3,4,4009,0.07696,108,50,8,0.931034
0.0748,3,5,3720,0.0722555,105,48,9,0.905172
0.0748,3,6,3769,0.0738846,117,50,17,0.823944
0.0748,3,7,3795,0.0746371,96,40,16,0.842105
0.0748,3,8,3841,0.0772029,60,19,22,0.666667
0.0748,3,9,3783,0.0755301,84,35,14,0.823529
0.0748,3,10,3894,0.0780017,112,49,14,0.875
0.0748,3,11,3834,0.0754368,100,43,14,0.847458
0.0748,3,12,3985,0.0779569,73,28,17,0.776596
0.0748,3,13,4061,0.0794095,83,29,25,0.70339
0.0748,3,14,4189,0.0816028,88,35,18,0.785714
0.0748,3,15,4173,0.0827484,47,18,11,0.734375
0.0748,3,16,4063,0.0809976,95,36,23,0.791667
0.0748,3,17,4257,0.085451,92,38,16,0.851852
0.0748,3,18,4235,0.0844736,71,25,21,0.755319
0.0748,3,19,4081,0.0807959,45,16,13,0.661765
0.0748,3,20,4192,0.0831515,49,18,13,0.583333
0.0748,3,21,4278,0.0853654,86,33,20,0.741379
0.0748,3,22,4233,0.0844101,69,23,23,0.704082
0.0748,3,23,4252,0.0853096,72,22,28,0.654545
0.0748,3,24,4393,0.088022,81,33,15,0.826531
0.0748,3,25,4316,0.0853876,93,36,21,0.788136
0.0748,3,26,4268,0.0838342,85,31,23,0.720339
0.0748,3,27,4253,0.0827014,44,17,10,0.6875
0.0748,3,28,4419,0.086393,73,24,25,0.675926
0.0748,3,29,4412,0.0866832,82,35,12,0.82
0.0748,3,30,4328,0.0857064,108,46,16,0.84375
0.0748,3,31,4437,0.0875977,74,33,8,0.860465
0.0748,3,32,4524,0.0894743,64,27,10,0.864865
0.0748,3,33,4752,0.0938945,127,52,23,0.803797
0.0748,3,34,4611,0.0909467,98,39,20,0.765625
0.0748,3,35,4690,0.0915729,73,28,17,0.776596
0.0748,3,36,4658,0.0915415,79,34,11,0.840426
0.0748,3,37,4637,0.0914163,61,26,9,0.847222
0.0748,3,38,4599,0.0896177,51,22,7,0.75
0.0748,3,39,4689,0.0911796,33,14,5,0.825
0.0748,3,40,4699,0.0925547,69,31,7,0.907895
0.0748,3,41,4594,0.0918653,88,43,2,0.93617
0.0748,3,42,4785,0.0968192,116,48,20,0.84058
0.0748,3,43,4783,0.0969121,63,26,11,0.828947
0.0748,3,44,5020,0.0998687,75,33,9,0.892857
0.0748,3,45,5170,0.101428,81,36,9,0.880435
0.0748,3,46,4978,0.0970825,92,37,18,0.821429
0.0748,3,47,4729,0.0946557,88,43,2,0.977778
0.0748,3,48,4688,0.0947798,76,33,10,0.863636
0.0748,3,49,4784,0.0958871,56,22,12,0.777778
0.0748,3,50,4844,0.0973121,72,32,8,0.818182
0.0748,3,51,4678,0.0956255,84,34,16,0.84
0.0748,3,52,4890,0.0970431,93,42,9,0.911765
0.0748,3,53,4862,0.0964606,79,28,23,0.759615
0.0748,3,54,5091,0.0991509,83,37,9,0.846939
0.0748,3,55,5198,0.101798,64,27,10,0.820513
0.0748,3,56,5259,0.103037,95,38,19,0.833333
0.0748,3,57,5379,0.104167,85,35,15,0.745614
0.0748,3,58,5322,0.105549,101,44,13,0.841667
0.0748,3,59,5622,0.110774,97,45,7,0.915094
0.0748,3,60,5640,0.111164,111,52,7,0.940678
0.0748,3,61,5953,0.117051,74,32,10,0.860465
0.0748,3,62,6069,0.122379,108,49,10,0.9
0.0748,3,63,5907,0.119589,97,42,13,0.881818
0.0748,3,64,6034,0.121668,78,32,14,0.829787
0.0748,3,65,6331,0.126236,109,50,9,0.923729
0.0748,3,66,6260,0.125592,105,48,9,0.905172
0.0748,3,67,6348,0.126213,134,62,10,0.930556
0.0748,3,68,6356,0.127161,150,70,10,0.914634
0.0748,3,69,6697,0.133205,91,42,7,0.875
0.0748,3,70,6677,0.133172,73,32,9,0.890244
0.0748,3,71,6812,0.135524,106,49,8,0.913793
0.0748,3,72,7078,0.138893,115,53,9,0.927419
0.0748,3,73,7120,0.142104,97,46,5,0.95098
0.0748,3,74,7230,0.144942,105,45,15,0.860656
0.0748,3,75,7637,0.15115,152,74,4,0.974359
0.0748,3,76,7593,0.150006,125,59,7,0.919118
0.0748,3,77,7793,0.154598,139,66,7,0.952055
0.0748,3,78,7885,0.156735,76,37,2,0.95
0.0748,3,79,7903,0.154163,133,65,3,0.977941
0.0748,3,80,8156,0.159241,120,56,8,0.9375
0.0748,3,81,8303,0.160612,88,36,16,0.846154
0.0748,3,82,8460,0.164329,146,71,4,0.960526
0.0748,3,83,8445,0.164063,111,53,5,0.956897
0.0748,3,84,8640,0.169087,116,56,4,0.95082
0.0748,3,85,8609,0.16887,130,62,6,0.942029
0.0748,3,86,8371,0.164596,124,59,6,0.953846
0.0748,3,87,8601,0.169585,120,59,2,0.983607
0.0748,3,88,8501,0.16821,86,42,2,0.977273
0.0748,3,89,8834,0.173318,72,36,0,1.0
0.0748,3,90,8698,0.170911,120,60,0,1.0
0.0748,3,91,8847,0.174044,119,56,7,0.944444
0.0748,3,92,9163,0.177777,75,36,3,0.961538
0.0748,3,93,9383,0.180255,92,44,4,0.958333
0.0748,3,94,9483,0.183587,96,47,2,0.979592
0.0748,3,95,9842,0.186571,90,44,2,0.978261
0.0748,3,96,10237,0.197374,114,56,2,0.982759
0.0748,3,97,10273,0.199584,98,48,2,0.98
0.0748,3,98,9933,0.195824,128,61,6,0.955224
0.0748,3,99,10146,0.199583,100,48,4,0.961538
0.0748,3,100,10645,0.205987,123,57,9,0.931818
0.0748,4,0,3834,0.0739526,90,45,0,1.0
0.0748,4,1,4033,0.0774445,81,39,3,0.964286
0.0748,4,2,4277,0.0831163,94,44,6,0.94
0.0748,4,3,4289,0.0831717,111,53,5,0.940678
0.0748,4,4,4207,0.0812978,92,38,16,0.851852
0.0748,4,5,4263,0.0832357,118,55,8,0.936508
0.0748,4,6,4250,0.0814738,72,31,10,0.878049
0.0748,4,7,4197,0.0819951,76,30,16,0.808511
0.0748,4,8,4129,0.0805973,110,46,18,0.846154
0.0748,4,9,4149,0.0819151,84,38,8,0.913043
0.0748,4,10,4220,0.0831888,74,29,16,0.770833
0.0748,4,11,4238,0.0821445,85,33,19,0.801887
0.0748,4,12,4371,0.086678,75,33,9,0.78125
0.0748,4,13,4195,0.0843895,60,24,12,0.833333
0.0748,4,14,4342,0.0847583,117,50,17,0.873134
0.0748,4,15,4269,0.0839561,95,41,13,0.805085
0.0748,4,16,4200,0.0825959,106,46,14,0.868852
0.0748,4,17,4222,0.0837599,69,29,11,0.8625
0.0748,4,18,4180,0.0835666,71,24,23,0.645455
0.0748,4,19,4115,0.0825145,51,20,11,0.728571
0.0748,4,20,4250,0.0834905,71,28,15,0.788889
0.0748,4,21,4292,0.0849901,67,28,11,0.77907
0.0748,4,22,4184,0.0815372,78,32,14,0.795918
0.0748,4,23,4316,0.0843991,104,45,14,0.881356
0.0748,4,24,4188,0.0830722,55,22,11,0.785714
0.0748,4,25,4232,0.0837854,89,38,13,0.824074
0.0748,4,26,4120,0.0836888,82,34,14,0.82
0.0748,4,27,4387,0.088637,77,31,15,0.77
0.0748,4,28,4493,0.0905336,54,22,10,0.84375
0.0748,4,29,4290,0.0863735,98,39,20,0.765625
0.0748,4,30,4456,0.0882866,64,24,16,0.761905
0.0748,4,31,4584,0.0900448,65,26,13,0.77381
0.0748,4,32,4581,0.0904299,68,30,8,0.809524
0.0748,4,33,4729,0.0939823,85,34,17,0.732759
0.0748,4,34,4623,0.0914287,82,38,6,0.891304
0.0748,4,35,4593,0.0911816,67,26,15,0.77907
0.0748,4,36,4605,0.0910079,44,14,16,0.6875
0.0748,4,37,4690,0.0919103,47,20,7,0.810345
0.0748,4,38,4437,0.0871127,68,23,22,0.693878
0.0748,4,39,4711,0.0915753,105,45,15,0.833333
0.0748,4,40,4860,0.0951411,53,24,5,0.883333
0.0748,4,41,4913,0.0975382,87,37,13,0.87
0.0748,4,42,4985,0.0962318,67,30,7,0.881579
0.0748,4,43,4921,0.0981217,67,28,11,0.761364
0.0748,4,44,4995,0.10115,48,18,12,0.75
0.0748,4,45,5076,0.102088,76,29,18,0.77551
0.0748,4,46,5312,0.105834,79,32,15,0.79
0.0748,4,47,5408,0.108147,87,38,11,0.820755
0.0748,4,48,5475,0.109116,91,38,15,0.842593
0.0748,4,49,5322,0.107229,98,41,16,0.859649
0.0748,4,50,5239,0.10574,84,37,10,0.875
0.0748,4,51,5697,0.114145,87,37,13,0.836538
0.0748,4,52,5833,0.115743,123,57,9,0.931818
0.0748,4,53,5878,0.117748,81,38,5,0.920455
0.0748,4,54,5963,0.120616,88,39,10,0.897959
0.0748,4,55,5984,0.120214,119,54,11,0.901515
0.0748,4,56,6213,0.124684,107,47,13,0.891667
0.0748,4,57,6408,0.127385,51,24,3,0.944444
0.0748,4,58,6556,0.129663,119,53,13,0.88806
0.0748,4,59,6616,0.128932,72,34,4,0.923077
0.0748,4,60,6918,0.136337,129,56,17,0.883562
0.0748,4,61,6932,0.137061,99,45,9,0.9
0.0748,4,62,7100,0.140078,109,45,19,0.825758
0.0748,4,63,7144,0.14409,67,32,3,0.957143
0.0748,4,64,7465,0.147146,109,52,5,0.95614
0.0748,4,65,7250,0.141812,159,75,9,0.924419
0.0748,4,66,7401,0.14585,104,51,2,0.981132
0.0748,4,67,7819,0.15156,130,61,8,0.942029
0.0748,4,68,7771,0.151099,79,36,7,0.918605
0.0748,4,69,8138,0.158889,92,43,6,0.92
0.0748,4,70,7981,0.155381,93,46,1,0.989362
0.0748,4,71,8052,0.157913,77,37,3,0.9625
0.0748,4,72,8445,0.16353,106,52,2,0.981481
0.0748,4,73,8978,0.173669,120,55,10,0.923077
0.0748,4,74,8922,0.172639,107,49,9,0.922414
0.0748,4,75,9185,0.178926,81,39,3,0.964286
0.0748,4,76,9188,0.17789,141,69,3,0.979167
0.0748,4,77,9194,0.179102,125,60,5,0.961538
0.0748,4,78,9555,0.187751,85,42,1,0.988372
0.0748,4,79,9687,0.191269,165,80,5,0.970588
0.0748,4,80,10122,0.197703,175,82,11,0.94086
0.0748,4,81,9847,0.193861,75,37,1,0.986842
0.0748,4,82,9847,0.194905,111,54,3,0.973684
0.0748,4,83,9964,0.192794,80,40,0,1.0
0.0748,4,84,10267,0.199887,109,53,3,0.973214
0.0748,4,85,10531,0.204509,89,44,1,0.988889
0.0748,4,86,10759,0.207719,140,69,2,0.985915
0.0748,4,87,10136,0.198807,116,58,0,1.0
0.0748,4,88,10568,0.206036,83,41,1,0.988095
0.0748,4,89,10519,0.202788,128,61,6,0.955224
0.0748,4,90,10750,0.206978,164,81,2,0.987952
0.0748,4,91,10999,0.210959,140,70,0,1.0
0.0748,4,92,11381,0.21712,136,67,2,0.985507
0.0748,4,93,10981,0.213091,100,49,2,0.980392
0.0748,4,94,11438,0.220377,134,67,0,1.0
0.0748,4,95,11976,0.229004,134,67,0,1.0
0.0748,4,96,11817,0.227723,93,46,1,0.989362
0.0748,4,97,11595,0.227478,105,52,1,0.990566
0.0748,4,98,11998,0.233934,60,30,0,1.0
0.0748,4,99,11780,0.232118,71,35,1,0.986111
0.0748,4,100,12140,0.234862,128,64,0,1.0
0.0748,5,0,3798,0.07303,70,35,0,1.0
0.0748,5,1,4061,0.0781623,120,60,0,1.0
0.0748,5,2,4283,0.0829396,132,66,0,1.0
0.0748,5,3,4307,0.0836083,99,46,7,0.933962
0.0748,5,4,4183,0.0796853,106,50,6,0.946429
0.0748,5,5,4162,0.0798542,96,46,4,0.96
0.0748,5,6,4333,0.0848012,76,35,6,0.926829
0.0748,5,7,4373,0.0872088,119,56,7,0.901515
0.0748,5,8,4534,0.0893329,123,54,15,0.891304
0.0748,5,9,4607,0.0899278,70,29,12,0.777778
0.0748,5,10,4441,0.0867315,76,34,8,0.904762
0.0748,5,11,4497,0.0873475,87,39,9,0.90625
0.0748,5,12,4506,0.0885892,64,30,4,0.914286
0.0748,5,13,4566,0.0891449,85,34,17,0.833333
0.0748,5,14,4737,0.0942237,102,42,18,0.836066
0.0748,5,15,5019,0.0996703,117,53,11,0.9
0.0748,5,16,5211,0.101981,130,62,6,0.955882
0.0748,5,17,5193,0.101832,72,27,18,0.782609
0.0748,5,18,5194,0.1023,108,51,6,0.915254
0.0748,5,19,5250,0.103367,149,71,7,0.955128
0.0748,5,20,5238,0.104501,95,42,11,0.818966
0.0748,5,21,5158,0.102626,70,30,10,0.875
0.0748,5,22,5209,0.103431,60,23,14,0.714286
0.0748,5,23,5340,0.104986,119,54,11,0.88806
0.0748,5,24,5313,0.104967,118,57,4,0.967213
0.0748,5,25,5577,0.108629,71,30,11,0.825581
0.0748,5,26,5546,0.109255,59,28,3,0.819444
0.0748,5,27,5465,0.107044,90,40,10,0.849057
0.0748,5,28,5741,0.112454,94,41,12,0.824561
0.0748,5,29,5939,0.115829,104,40,24,0.8
0.0748,5,30,6187,0.120689,99,43,13,0.868421
0.0748,5,31,6136,0.118602,84,39,6,0.875
0.0748,5,32,6273,0.122673,102,45,12,0.87931
0.0748,5,33,6162,0.122058,126,55,16,0.887324
0.0748,5,34,6347,0.126033,73,32,9,0.869048
0.0748,5,35,6484,0.128011,61,28,5,0.924242
0.0748,5,36,6598,0.128721,111,52,7,0.940678
0.0748,5,37,6600,0.127339,104,43,18,0.852459
0.0748,5,38,6712,0.129871,114,52,10,0.876923
0.0748,5,39,6840,0.134413,119,55,9,0.875
0.0748,5,40,6732,0.13412,79,37,5,0.877778
0.0748,5,41,6976,0.137643,136,64,8,0.944444
0.0748,5,42,7244,0.142162,136,66,4,0.957746
0.0748,5,43,7188,0.14321,123,60,3,0.97619
0.0748,5,44,7389,0.14551,135,64,7,0.950704
0.0748,5,45,7653,0.147718,145,66,13,0.90625
0.0748,5,46,7734,0.150537,100,48,4,0.961538
0.0748,5,47,7794,0.150854,77,37,3,0.9625
0.0748,5,48,7898,0.150892,108,53,2,0.947368
0.0748,5,49,8082,0.154543,99,49,1,0.99
0.0748,5,50,8116,0.158956,77,35,7,0.916667
0.0748,5,51,8238,0.159231,116,56,4,0.966667
0.0748,5,52,8668,0.166654,126,58,10,0.913043
0.0748,5,53,8076,0.158477,86,42,2,0.955556
0.0748,5,54,8106,0.158972,74,36,2,0.973684
0.0748,5,55,8163,0.158548,130,57,16,0.878378
0.0748,5,56,8138,0.156681,114,53,8,0.934426
0.0748,5,57,8281,0.160715,128,61,6,0.955224
0.0748,5,58,8243,0.160526,122,58,6,0.953125
0.0748,5,59,8526,0.166419,96,47,2,0.96
0.0748,5,60,8917,0.172951,129,60,9,0.934783
0.0748,5,61,9338,0.181123,138,69,0,1.0
0.0748,5,62,9525,0.185803,70,34,2,0.972222
0.0748,5,63,9460,0.182696,106,51,4,0.963636
0.0748,5,64,9792,0.18804,118,59,0,1.0
0.0748,5,65,9629,0.185508,128,64,0,1.0
0.0748,5,66,9476,0.185527,78,38,2,0.975
0.0748,5,67,9999,0.196963,88,42,4,0.956522
0.0748,5,68,10312,0.202522,137,67,3,0.978571
0.0748,5,69,10235,0.199101,136,65,6,0.957746
0.0748,5,70,10354,0.201236,77,37,3,0.9625
0.0748,5,71,10352,0.20101,103,48,7,0.936364
0.0748,5,72,10803,0.208279,121,59,3,0.975806
0.0748,5,73,10871,0.211506,83,40,3,0.965116
0.0748,5,74,10903,0.211037,86,40,6,0.934783
0.0748,5,75,11328,0.218098,106,52,2,0.981481
0.0748,5,76,10807,0.211462,79,37,5,0.940476
0.0748,5,77,10978,0.215585,150,75,0,1.0
0.0748,5,78,11089,0.212596,140,68,4,0.972222
0.0748,5,79,11073,0.215512,120,59,2,0.967742
0.0748,5,80,11297,0.223093,67,33,1,0.957143
0.0748,5,81,11762,0.228788,126,62,2,0.984375
0.0748,5,82,12041,0.232317,119,59,1,0.991667
0.0748,5,83,11949,0.233078,117,58,1,0.991525
0.0748,5,84,12299,0.237772,83,40,3,0.965116
0.0748,5,85,12607,0.243632,161,80,1,0.993827
0.0748,5,86,12811,0.247441,131,65,1,0.992424
0.0748,5,87,13329,0.255482,112,56,0,1.0
0.0748,5,88,13226,0.254954,108,54,0,1.0
0.0748,5,89,13263,0.256846,106,53,0,1.0
0.0748,5,90,12990,0.256203,122,61,0,1.0
0.0748,5,91,12990,0.252911,140,70,0,1.0
0.0748,5,92,13148,0.258707,100,50,0,1.0
0.0748,5,93,13486,0.26161,170,85,0,1.0
0.0748,5,94,13928,0.266249,151,75,1,0.993421
0.0748,5,95,13911,0.263846,122,61,0,1.0
0.0748,5,96,13720,0.261952,118,59,0,1.0
0.0748,5,97,13559,0.263026,172,86,0,1.0
0.0748,5,98,14001,0.268558,160,80,0,1.0
0.0748,5,99,13965,0.26972,127,63,1,0.992188
0.0748,5,100,14395,0.275155,72,36,0,1.0
0.0748,6,0,3594,0.0702118,90,45,0,1.0
0.0748,6,1,3944,0.0766182,104,49,6,0.945455
0.0748,6,2,3866,0.0755049,124,57,10,0.925373
0.0748,6,3,3759,0.0735329,76,31,14,0.808511
0.0748,6,4,3904,0.0756531,85,36,13,0.867347
0.0748,6,5,3779,0.0737711,78,34,10,0.886364
0.0748,6,6,3689,0.0718319,62,24,14,0.815789
0.0748,6,7,3573,0.0704345,109,46,17,0.851562
0.0748,6,8,3597,0.0714201,75,30,15,0.765306
0.0748,6,9,3610,0.0705409,91,35,21,0.771186
0.0748,6,10,3661,0.0716298,105,41,23,0.739437
0.0748,6,11,3608,0.0711693,112,48,16,0.8
0.0748,6,12,3645,0.0728563,84,37,10,0.84
0.0748,6,13,3752,0.0737973,55,22,11,0.743243
0.0748,6,14,3648,0.0716137,78,32,14,0.829787
0.0748,6,15,3587,0.0710381,73,28,17,0.776596
0.0748,6,16,3636,0.0714089,91,32,27,0.7
0.0748,6,17,3469,0.0684788,75,32,11,0.872093
0.0748,6,18,3479,0.0708035,78,34,10,0.829787
0.0748,6,19,3656,0.0740231,61,22,17,0.72619
0.0748,6,20,3747,0.0748083,63,19,25,0.605769
0.0748,6,21,3542,0.0704679,75,31,13,0.721154
0.0748,6,22,3799,0.0756863,102,41,20,0.809524
0.0748,6,23,3674,0.0728795,52,21,10,0.684211
0.0748,6,24,3603,0.0703683,53,18,17,0.6625
0.0748,6,25,3868,0.0764185,67,20,27,0.644231
0.0748,6,26,3578,0.0714428,55,20,15,0.654762
0.0748,6,27,3728,0.0738452,72,25,22,0.75
0.0748,6,28,3650,0.0726628,60,24,12,0.789474
0.0748,6,29,3680,0.0731639,73,30,13,0.760417
0.0748,6,30,3539,0.0716136,97,40,17,0.757812
0.0748,6,31,3496,0.0703845,93,38,17,0.801724
0.0748,6,32,3554,0.0704181,69,25,19,0.71875
0.0748,6,33,3511,0.0702706,60,24,12,0.769231
0.0748,6,34,3587,0.0712385,56,22,12,0.7
0.0748,6,35,3484,0.0695631,71,26,19,0.669811
0.0748,6,36,3408,0.0686184,71,28,15,0.771739
0.0748,6,37,3469,0.069667,42,13,16,0.636364
0.0748,6,38,3438,0.0693061,66,24,18,0.589286
0.0748,6,39,3367,0.0673696,59,15,29,0.62766
0.0748,6,40,3295,0.0662578,51,16,19,0.689189
0.0748,6,41,3312,0.0657299,82,31,20,0.694915
0.0748,6,42,3322,0.0658343,74,30,14,0.755102
0.0748,6,43,3328,0.0655815,71,25,21,0.669811
0.0748,6,44,3254,0.0634952,68,25,18,0.723404
0.0748,6,45,3105,0.061383,41,13,15,0.539474
0.0748,6,46,3240,0.0642118,87,27,33,0.701613
0.0748,6,47,3250,0.064803,72,25,22,0.679245
0.0748,6,48,3196,0.0627479,77,27,23,0.641667
0.0748,6,49,3036,0.0600831,60,21,18,0.638298
0.0748,6,50,2882,0.0573715,69,20,29,0.539062
0.0748,6,51,2850,0.056233,45,10,25,0.478723
0.0748,6,52,2922,0.057077,52,11,30,0.464286
0.0748,6,53,2809,0.0556921,33,8,17,0.515625
0.0748,6,54,2580,0.051158,82,29,24,0.585714
0.0748,6,55,2672,0.052913,41,13,15,0.476744
0.0748,6,56,2586,0.0517821,48,13,22,0.545455
0.0748,6,57,2529,0.0503003,27,6,15,0.5625
0.0748,6,58,2423,0.0480049,52,13,26,0.448276
0.0748,6,59,2436,0.0484911,38,5,28,0.322034
0.0748,6,60,2395,0.0470143,49,10,29,0.408333
0.0748,6,61,2310,0.0452781,36,7,22,0.295082
0.0748,6,62,2189,0.0430838,18,4,10,0.290323
0.0748,6,63,2153,0.0424923,41,14,13,0.427083
0.0748,6,64,2173,0.0428515,44,10,24,0.415094
0.0748,6,65,1966,0.0392149,50,15,20,0.431034
0.0748,6,66,1880,0.0370721,23,1,21,0.201754
0.0748,6,67,1672,0.0329484,16,5,6,0.235294
0.0748,6,68,1538,0.0305765,27,4,19,0.259615
0.0748,6,69,1458,0.0289125,19,0,19,0.202128
0.0748,6,70,1337,0.0263687,25,4,17,0.260417
0.0748,6,71,1177,0.0234108,17,2,13,0.217949
0.0748,6,72,1113,0.0219397,17,1,15,0.242857
0.0748,6,73,927,0.0180154,9,1,7,0.145161
0.0748,6,74,752,0.0149029,5,0,5,0.0925926
0.0748,6,75,679,0.013392,8,1,6,0.111111
0.0748,6,76,596,0.0116739,4,0,4,0.0444444
0.0748,6,77,478,0.00949996,6,1,4,0.0967742
0.0748,6,78,420,0.00821886,6,0,6,0.0731707
0.0748,6,79,367,0.00722071,4,0,4,0.031746
0.0748,6,80,288,0.00570862,6,1,4,0.0454545
0.0748,6,81,218,0.00430864,2,0,2,0.0175439
0.0748,6,82,191,0.00372131,0,0,0,0.0
0.0748,6,83,118,0.00230739,0,0,0,0.0
0.0748,6,84,96,0.0018794,0,0,0,0.0
0.0748,6,85,80,0.00158441,1,0,1,0.0151515
0.0748,6,86,66,0.00129189,1,0,1,0.0108696
0.0748,6,87,51,0.00100826,0,0,0,0.0
0.0748,6,88,46,0.000914222,0,0,0,0.0
0.0748,6,89,31,0.000615984,1,0,1,0.0108696
0.0748,6,90,23,0.000446966,0,0,0,0.0
0.0748,6,91,25,0.000484609,0,0,0,0.0
0.0748,6,92,14,0.000268962,0,0,0,0.0
0.0748,6,93,8,0.000153734,0,0,0,0.0
0.0748,6,94,8,0.000155581,0,0,0,0.0
0.0748,6,95,5,9.86466e-05,0,0,0,0.0
0.0748,6,96,10,0.000196448,0,0,0,0.0
0.0748,6,97,11,0.000215771,0,0,0,0.0
0.0748,6,98,10,0.000196271,0,0,0,0.0
0.0748,6,99,3,5.81531e-05,0,0,0,0.0
0.0748,6,100,9,0.000175391,0,0,0,0.0
0.0748,7,0,4002,0.0779054,84,42,0,1.0
0.0748,7,1,4371,0.0851482,136,66,4,0.971429
0.0748,7,2,4368,0.0862934,110,54,2,0.982143
0.0748,7,3,4405,0.0861462,127,59,9,0.92029
0.0748,7,4,4346,0.0847835,104,49,6,0.945455
0.0748,7,5,4289,0.0845756,141,64,13,0.915584
0.0748,7,6,4282,0.0855066,92,43,6,0.938776
0.0748,7,7,4301,0.0860062,83,38,7,0.882979
0.0748,7,8,4348,0.0855098,91,44,3,0.968085
0.0748,7,9,4352,0.0864727,102,45,12,0.894737
0.0748,7,10,4573,0.0904935,72,30,12,0.8
0.0748,7,11,4602,0.0919334,78,35,8,0.847826
0.0748,7,12,4810,0.0949917,123,53,17,0.842466
0.0748,7,13,4679,0.0927674,93,41,11,0.877358
0.0748,7,14,4548,0.0893657,101,48,5,0.901786
0.0748,7,15,4603,0.0895804,83,37,9,0.902174
0.0748,7,16,4475,0.0895896,118,50,18,0.855072
0.0748,7,17,4606,0.0899785,118,55,8,0.936508
0.0748,7,18,4472,0.0884494,114,53,8,0.934426
0.0748,7,19,4566,0.0903228,73,33,7,0.829545
0.0748,7,20,4475,0.0888955,57,23,11,0.814286
0.0748,7,21,4642,0.0917428,108,48,12,0.9
0.0748,7,22,4899,0.0963005,81,32,17,0.81
0.0748,7,23,5157,0.101027,62,28,6,0.911765
0.0748,7,24,5277,0.105329,75,33,9,0.872093
0.0748,7,25,5354,0.10534,81,38,5,0.920455
0.0748,7,26,5350,0.104509,81,33,15,0.84375
0.0748,7,27,5198,0.101357,97,43,11,0.898148
0.0748,7,28,5443,0.105821,73,32,9,0.793478
0.0748,7,29,5525,0.108346,91,39,13,0.875
0.0748,7,30,5328,0.107173,76,33,10,0.863636
0.0748,7,31,5553,0.110327,105,45,15,0.875
0.0748,7,32,5835,0.116235,101,45,11,0.855932
0.0748,7,33,6044,0.120518,72,29,14,0.818182
0.0748,7,34,5862,0.117981,76,36,4,0.95
0.0748,7,35,6163,0.121529,128,61,6,0.955224
0.0748,7,36,6456,0.126286,120,55,10,0.909091
0.0748,7,37,6285,0.123531,92,42,8,0.92
0.0748,7,38,6313,0.125777,93,42,9,0.894231
0.0748,7,39,6306,0.125843,91,43,5,0.91
0.0748,7,40,6690,0.131973,70,32,6,0.897436
0.0748,7,41,6904,0.136534,111,52,7,0.940678
0.0748,7,42,6956,0.139455,118,58,2,0.983333
0.0748,7,43,7361,0.144333,110,54,2,0.982143
